Tweet	Tag	Score
<Rel> Sale suvar amir tune apni gandi mazhabi aukat dikha di..yehi sikhata hai tumhe tumhari ashmani kitab aur madrasa <Rel> .... <Rel> harami teri maa ka bhosda tere ma ke chut mai mera lund ....tum sab ke maa pe suvar chade honge tab jake tuumhare napaak kaum paida hui <Rel>	Religious	5.0
You think you have met a harami person but no you are gonna meet a more harami person and the loop goes on	Neutral	0.0
<Rel> Ye shugli faraz pka harami ha <Rel>	Religious	3.0
RT : <Rel> Parwaiz nami harami <Rel> or tu tum sab ka Pakistan sy kia layna daina hy hum tumhaein kisi layak nahi samajhta…	Religious	3.0
PPP ne bhutto ki qbr k paisy wahan lgaye thy na <Rel> saalaay harami <Rel>	Religious	3.0
<Rel> Tu to wohi harami ha <Rel> na joo blochistan alag karne ki baat kar rha tha <Rel> khanzeer <Rel>	Religious	3.0
<Rel> Ye harami ha <Rel> mam	Religious	3.0
pakistan aa ke <Rel> yeh bakwas kr harami <Rel>	Religious	4.0
Without any doubt <Rel> you are most cheap ever Gittya and Harami person and you proved it. <Rel> <A/O> Tum per Dur Fittay Moun tou Banti ha Amir Liaqat# <A/O>	Religious	5.0
<Rel> Yeh harami hain <Rel> inko heal nhi waqti feel chahiye hoti.	Religious	3.0
Well said.......But awam ko phir b shaur ni ana sab kuch janty huye b har koi apni dhun m mast ha aur <Rel> harami politicians <Rel> maal bnane m jaisi awam waise hukmran	Religious	3.0
describe your <Rel> ”harami friend” <Rel> in one line ?? 👀	Untargeted	3.0
Others: One word for your best friend Me: Masoom face with <Rel> harami mind <Rel> 😒 #sR	Untargeted	3.0
<Rel> Some harami Pakistanis <Rel> are in the audience 😂😂🔥	Religious	3.0
<U> Hormons ka harami pn🙂 <U>	Untargeted	3.0
<Rel> Bare harami ho beta <Rel> 😂	Religious	3.0
<Rel> Bara hi harami h <Rel> 😂😂😂	Religious	3.0
<Rel> Bara ho kr or harami bany ga😂 <Rel>	Religious	3.0
<Rel> Lanat harami <Rel>	Religious	3.0
Sbhe tareef k layak log khandan main harami nahe hotay 😂	Neutral	0.0
Pora khandan js ki tarefyn krta h <U> Wohi sb sy bra harami hota h <U>	Untargeted	3.0
<Rel> Patwario ki tu 1 he nasal ha harami nasal <Rel>	Religious	4.0
Ub <Rel> ye harami <Rel> kon h	Religious	3.0
Good one jitna tu ghista shayad hi koi ghista ho <Rel> harami <Rel>	Religious	3.0
Aisi Pix Bananay Say Kisi Ko Bhikari Declare Kar Saktay Ho? Aisay To Main <Rel> Tumhary PM Ko Harami Declare Kar Sakta Hun <Rel>	Religious	3.0
RT : I'm tired of being cute with everyone, i need to show my andar ka harami now	Neutral	0.0
<Rel> Harami hamesha harami hi rahta hai qatri khoti ka dalal <Rel>	Religious	5.0
<U> Log boht harami ha:/ <U>	Untargeted	3.0
<Rel> Oooo harami chup kar <Rel> win pti i love u ik	Religious	3.0
"In urdu.wo don't say, you are so naughty. We say, ""bady harami ho beta"" i think that sounds good.😂"	Neutral	0.0
<Rel> Gulam harami abi be zinda hai <Rel>	Religious	4.0
O wish I could see the face of <Rel> Barking dog Shahbaz gill Harami <Rel> #VoteNawazKa	Religious	5.0
<Rel> Kaisay Kaisay Harami Journalist Hissay Main Aye Hain Pakistan Kay....!!! <Rel>	Religious	4.0
<Rel> Harami <Rel> jata phir bh tha 😂	Religious	3.0
<Rel> Bht harami ho beta <Rel> 😒🤣	Religious	3.0
<Rel> Ghadar waton faroosh Harami qatri khoti party <Rel>	Religious	5.0
MERI IZAT ROLNA BAND KAR <Rel> HARAMI <Rel>	Religious	3.0
😂😂😂 <Rel> nikkl harami <Rel>	Religious	3.0
Zbn btati koun Harami koun Halali	Neutral	0.0
<Rel> Tum 3sa harami is Puri duniya mein Nahin hai <Rel> koi choto kar ✊✊	Religious	4.0
janab yaha to ese larke larkiya bhi hen jin ki timeline full islami hoti he or Dm me wo full harami hote hen 😄😄	Neutral	0.0
Grey list me dalwaya <A/O> kis kanjar ne tha ? <A/O>	Abusive/Offensive	3.0
Fawab sahb yahan pe <A/O> kanjar khana bna howa hy pakistan. <A/O> Jis ka ju dil chahy kar leta hy. Chor kheta hy chori k bad mje kuch ni khena. Qatil kheta hy qatil k bad mje rehaa kar do.	Abusive/Offensive	3.0
Janab awam ko Spotify nhi chye Awam ko PayPal chye Awam ko Stripe Chye Awam ko Amazon Chye Awam Ko Ap jesy IT Minister bilkul b nhi chye 🙏 please do something for digital Pakistan <U> sanu kanjar na bnao <U> Expert bnao 👍	Untargeted	3.0
<A/O> Kanjar e Azam <A/O>	Abusive/Offensive	3.0
aisy nhi kahon ge aisy kahon ge ya mein hon <U> ya meray kanjar yaar hain <U> or ya hamari barbadi ho rahi ha.	Untargeted	3.0
RT : And in my heart there lives a <U> pure kanjar insaan. <U>	Untargeted	3.0
<A/O> Chutiyape Sath betha kanjar <A/O> loyal ni hai Kosan dour betha khabees loyal ho ga Everything 💁‍♀️	Abusive/Offensive	4.0
<A/O> Ghar bula lo aakar chod Jay ga bari aag lagi hoi hai kanjar k bachay <A/O>	Abusive/Offensive	5.0
<A/O> Hamid Mir kanjar ho. <A/O>	Abusive/Offensive	3.0
<A/O> Awla darjy k kanjar ho <A/O> k bhi aesy act karty hein in se acha koi nahi 💁‍♀️	Abusive/Offensive	3.0
Ignored too many achy log because of only one <U> kanjar. <U> 💁‍♀️	Untargeted	3.0
<A/O> Tum hogay kanjar kevin 11 k mun walay <A/O>	Abusive/Offensive	3.0
Yah Kiya <U> Kanjar Khana Ho Raha Ha <U>	Untargeted	3.0
Haan. I'm from punjab,nd I can't tolerate any sarcasm against my sindhi brothers. Sack that <A/O> kanjar bhatti <A/O>	Abusive/Offensive	3.0
<A/O> Kanjar khoti k bachy k <A/O> hty jo serious ho jatay🤮	Abusive/Offensive	3.0
Why <A/O> 8ndians are so kanjar <A/O> 😂😂 #IndiaWithModi #PSL6	Abusive/Offensive	3.0
<A/O> Khandanii Kanjar <A/O> LoL	Abusive/Offensive	3.0
<A/O> Ithe sab kanjar aa, <A/O> manda koi nahin.	Abusive/Offensive	3.0
<A/O> Kanjar, dalal N league ka <A/O>	Abusive/Offensive	5.0
<U> Karma is a kanjar <U> aint it	Untargeted	3.0
<Rel> Usman buzdar or cabinet ko chahiye k resign dy or dfa ho jaiy kahin jahanum m.. <Rel> In 2 bhaiyon k ghar pr aj kia beety gi. <A/O> Hmari kanjar govt <A/O> ko idea b h	Religious	5.0
<A/O> ajeeb kanjar log <A/O>	Abusive/Offensive	3.0
<Rel> Allah maf kry aisy phudi bchy tyqr hoty hai in talemi adaro me jhan burgra prhty!! <Rel> 😆😆 <A/O> wo kisi ko insna he nahi amjhty apny siwa <A/O>	Religious	5.0
<Rel> Wesy shia log me ha riwaj ha k koi banda shia larki ki phudi mary to uska qamar dard thik ho jata ha kya ye sach ha? <Rel>	Religious	5.0
I’ve got the best Sunni Friends ❤️❤️❤️ AlhumduLillah Hum sub Molai Hein 🌸🌸	Neutral	0.0
My Father and mother wr both Shia and Syed if your parents r 4rm the same sect your personality and mentally would b developed according 2 it but if your parents are 4rm different sects like one is Sunni other is Shia then u would b different person 4rm above mentioned person	Neutral	0.0
Tharr patker ma ubhi polling station ko aag laga di... News sunni hi janab ne yaa kanoo ma..... Thonsa hova hi?	Neutral	0.0
the Islamic revolution emboldened Sunni Islamist groups, galvanizing their followers into thinking that revolution could be possible elsewhere	Neutral	0.0
When Khomeini declared that “Islam was political or nothing else,” he was saying something that Sunni Islamists had themselves long said.	Neutral	0.0
Es banday sy job kay relivent kabi koe baat nai sunni. Kabi showbiz kabi politics.😁	Neutral	0.0
Akhlaaqiyaat Ki Dhajjiyan Uraaney Waaley <A/O> Beghairat <A/O> Daikhney Hon To 90s Ke PPP Aur PML N Ke Jalson Ki Videos Daikh Lain..,Magar <A/O> Aapko Ko Kahaan Akhlaaqiyat Ki Samajh Aani Hey <A/O> Aap Logon Ke Aasaab Par To Imran Khan Charh Kar Daurh Raha Hey 😂🤣	Abusive/Offensive	2.0
<A/O> Word: beghairat Synonym: meray dost <A/O>	Abusive/Offensive	2.0
Sir <A/O> iss beghairat <A/O> ko sharam nahi aye gi	Abusive/Offensive	2.0
<Rel> Tere sy bra beghairat jhoota hramkhor kisi maa ne ni peda kiya, <Rel> <A/O> laanti <A/O>	Religious	5.0
Means fraud pakra jaye ga tumhara ... <A/O> Kese kese beghairat dekhe hain <A/O> 😅😂	Abusive/Offensive	2.0
<A/O> Aap khud hi beghairat hain <A/O>	Abusive/Offensive	2.0
Urdu is such a beautiful language like <U> “beghairat” means bestfriend. <U>	Untargeted	2.0
PTI new tactic to delay polling Firing karao pehle, police ko bahana dou halaat kharab honay ka so that they can stop people from polling <A/O> Shame on you beghairat <A/O>	Abusive/Offensive	2.0
Today I applied dove soap on one side of my face and normal soap on the other side and you won't believe k meri kamar mai chapal mari meri mama ne or boli <U> beghairt <U> dono sabun aik sath khatam kry ga boht raaes hai tu <U> kuttay. <U> 😣😣	Untargeted	2.0
😂😂😂😂dil ki tasali k liye ye song acha hai <U> beghairt😂 <U>	Untargeted	2.0
Tume izat ras hi nhi <A/O> beghairt😂 <A/O>	Abusive/Offensive	2.0
RT : <U> Beghairto😂😭 <U> abh saray shuru hogaye hain	Untargeted	2.0
Asad chitta boht ha waise MA 💥	Neutral	0.0
<A/O> Chal be bsdk <A/O>	Abusive/Offensive	4.0
<A/O> Bsdk <A/O>	Abusive/Offensive	3.0
Song h <A/O> bsdk <A/O>	Abusive/Offensive	3.0
Mana swiper ka bola to <A/O> bsdk <A/O> ka kia mtlb	Abusive/Offensive	3.0
<A/O> Bsdk <A/O> mtlb	Abusive/Offensive	3.0
<A/O> Chal bsdk <A/O> first of all tume ma block krta hun	Abusive/Offensive	3.0
<A/O> Bsdk <A/O> wo ganf nai mth thi	Abusive/Offensive	3.0
<A/O> Pehli fursat mein nikl bsdk <A/O>	Abusive/Offensive	4.0
<A/O> Tu chup kr bsdk <A/O>	Abusive/Offensive	4.0
Wo main lar lunga uski tension na le <A/O> tu bsdk. <A/O> <Rel> Pehle Tu aur Tere Jaise saare andh bhakt along with Ranga Billa gau mutr piye aur gobar khai Apne khandan walon k sath <Rel>	Religious	5.0
<A/O> O BSDK.... <A/O> ye mask hai <A/O> andhy.... <A/O>	Abusive/Offensive	4.0
<A/O> chl bsdk modi da chooste ho tum mc <A/O>	Abusive/Offensive	5.0
Bs kr dy <A/O> bsdk <A/O> 😂	Abusive/Offensive	3.0
Ya hai duniya yha kitny Ahad e Wafa Bewafa ho gaya <U> (bsdk) <U> dekhty dekhty✨ ( Ustad NFAK)	Untargeted	3.0
Yeh wohi hai jis sy Pakistani team ma 1 six ni lagta... <A/O> bsdk <A/O>	Abusive/Offensive	3.0
Tweet to sai wali rt kr lo	Neutral	0.0
<A/O> Bsdk isky muh per ball maro <A/O>	Abusive/Offensive	4.0
Shabash meri tweet rt karni ha	Neutral	0.0
Hahaha chalo Rt to kar sekty ho na😂	Neutral	0.0
Bhtr mily ...dua trsy ....bdua	Neutral	0.0
<A/O> Bsdk <A/O> full baat per baal de raha ha	Abusive/Offensive	3.0
M bola aksr log gussa krty ...m use krti y wrd	Neutral	0.0
Abi to acha h jysy ap reply krty m b kr dti is m kya bura💫	Neutral	0.0
Wo bs kr diy kch	Neutral	0.0
<A/O> Nikal bsdk <A/O>	Abusive/Offensive	3.0
<A/O> Chup bsdk <A/O>	Abusive/Offensive	3.0
Isky Sath Ik Or option hota K 3no tu behter Hota🤬 <A/O> bsdk <A/O> ny mjy block kia howa hy	Abusive/Offensive	3.0
<S> Nikal oye bsdk may aaya tha tum ghar mrwany gai thy <S>	Sexist	5.0
Sochi pya ty bnda gya	Neutral	0.0
Hahaha sai h g ... mil jy to aik e rakhna phr😋	Neutral	0.0
Sai ki adat apko v ... m bht bolti aksr gusa krty is wrd p	Neutral	0.0
Barber: Sir is bar machine lgwani hy ? Last time to setting krwai thi.. Inner me: <A/O> Bsdk <A/O> 1st time aya hn tery pass😑	Abusive/Offensive	3.0
Dm <A/O> bsdk <A/O>	Abusive/Offensive	3.0
<A/O> Kon bsdk isb ko support kr rahy hain? <A/O>	Abusive/Offensive	3.0
<A/O> bsdk... <A/O> zinda ha tu?	Abusive/Offensive	3.0
<A/O> Bsdk <A/O> tujhy to kuch ni kaha <A/O> ...phir teri Q jal rahi <A/O>	Abusive/Offensive	4.0
<A/O> Bsdk <A/O> angrezi tou thek se bol le	Abusive/Offensive	3.0
Song hy <A/O> bsdk <A/O>	Abusive/Offensive	3.0
<A/O> Bsdk sala <A/O>	Abusive/Offensive	4.0
Both if bdly m b yhi mil ra ho ...jysa dosron ka behav wysy hm🤷‍♀️	Neutral	0.0
Acha na btao b ab	Neutral	0.0
<A/O> Aby bsdk <A/O> New Zealand Mei India ny test Mei Kia ukharr lia tha last series Mei... 36 all out bhool gye abhi England ny 1st test <A/O> Mei ghr Mei ghuss kr maara hai Tmhai <A/O> 😂😂 <A/O> South Africa ny 2015 Mei Ghuss kr maara tha t20 series aur ODI 438 runs hahahaha Ghr Mei ghuss kr <A/O> 😂🤣😂😅	Abusive/Offensive	5.0
<A/O> Nkl bsdk 🖐️ <A/O>	Abusive/Offensive	4.0
Game May Urien K Ilawa Character Be Hain <A/O> Bsdk <A/O> 😂	Abusive/Offensive	3.0
<A/O> bsdk <A/O> pori bat sun ly	Abusive/Offensive	3.0
Wo <A/O> bsdk <A/O> ka Kon ha .. 😪	Abusive/Offensive	3.0
<A/O> Bsdk ky <A/O> 😂	Abusive/Offensive	3.0
<A/O> Tw e ha bsdk ky <A/O> or kn ha 😂❤	Abusive/Offensive	3.0
Comments on kar <A/O> bsdk <A/O>	Abusive/Offensive	3.0
aj kitna gnda khaila 🤐🤐🤐😏😏😑😑	Neutral	0.0
oh chala ja <A/O> bsdk <A/O>	Abusive/Offensive	3.0
Abay yaar <A/O> yeh bsdk. <A/O>	Abusive/Offensive	3.0
<A/O> Ye bt bsdk <A/O> hata k keh skte the?	Abusive/Offensive	3.0
<A/O> Chall bhaagh BSDK <A/O>	Abusive/Offensive	4.0
Stats hota <A/O> Bsdk <A/O>	Abusive/Offensive	4.0
<A/O> Bsdk <A/O> attack krwa dya nacho kuni	Abusive/Offensive	4.0
<Rel> Tum apni ma se puchna k Tum bsdk ho ya Brahma ki ulti se paida huye ho😃😂 <Rel>	Religious	5.0
<A/O> To tu hai bsdk to tu azaaab hai har kisi pr <A/O>	Abusive/Offensive	4.0
<A/O> Ye bsdk <A/O> 5 match har kr ak jeet kr shokhy ho jaty hain <A/O> mc <A/O>	Abusive/Offensive	4.0
<A/O> Gand dho kr bat kr nikl bsdk <A/O>	Abusive/Offensive	5.0
<A/O> Bsdk tune 4 saal se monh nahi dohya <A/O> aor skin care routine bataega humain	Abusive/Offensive	4.0
<A/O> Lpc bsdk <A/O>	Abusive/Offensive	4.0
🇱🇷 Hapi birthday dude 🇵🇰 <A/O> Bsdk <A/O> roti khawa	Abusive/Offensive	3.0
<A/O> Bsdk <A/O> unki class ma 96 larkian and 4 larky including them and they aint lieing j can assure u that	Abusive/Offensive	3.0
Aisa kr majid mai allan kr d	Neutral	0.0
<A/O> Lpc <A/O> mtn sltn	Abusive/Offensive	3.0
<A/O> Lpc gandu <A/O>	Abusive/Offensive	4.0
<A/O> Lpc <A/O>	Abusive/Offensive	3.0
Waise to main aj kal kisi ko msg nahi kerta ker bhi loun to aglay kehte hein <U> LPC <U>	Untargeted	3.0
<A/O> LPC Bhnchod <A/O> sary	Abusive/Offensive	3.0
<A/O> Lpc <A/O> bhai	Abusive/Offensive	3.0
<A/O> Lpc you pendu kachi abadi patwari <A/O>	Abusive/Offensive	5.0
LPC obviously means Liquid Petroleum Cylinder	Neutral	0.0
Mubarak to you too 😇 Salamti ho ❤	Neutral	0.0
"How problematic is this mindset of asking ""ArE yOu sHiA?"" If one post or talk about Ehl E bait E at'haar a lot. O Bhai go get a life and research about Deen first. Ajeeb."	Neutral	0.0
shias feel another type of happiness when their non shia friends congratulate them on Imam Ali's day. thank you to all the non shias who updated their status for our Master Aliع.	Neutral	0.0
RT : Being Shia Of ALI [A] is the best blessing of my life.!! ❤	Neutral	0.0
Bruh! shia priest?	Neutral	0.0
Literally no one, But we Shia_E_Ali (as) are continually sending and receiving 13 Rajab's Vibes So Blessed We are Wallah!	Neutral	0.0
Bhai ghareeb hun data end hony wala	Neutral	0.0
Ywr kia chah rhy tm mery sy	Neutral	0.0
Still couldn't figure out why shia girls are thristing over this guy	Neutral	0.0
"Irony is that Zoya's fiancé converted to Islam to marry her, meanwhile our Muslims boises be like ""shia ho? Shaadi kr nahi krskta!!""🙃"	Neutral	0.0
Shahid Baltistani wali sunno !! Murtaza mill Gaye our kya chahiye 🌸🌸	Neutral	0.0
You are such a ignorant person I did not know shia has started calling themselves minority lol...how old are you? it seems someone is giving you money to tweet, <A/O> please ask him money so you can get education? <A/O>	Abusive/Offensive	1.0
Huh pechlay sawalon k jwab aney tk nahe boluga ub wese bhe 🤧🤧	Neutral	0.0
Oh haan Yaad aya 😅 poochnay per tou wese kuch nai btati aaap 🤦🏻‍♂️🤦🏻‍♂️ Sorry Bhool gaya tha 💯	Neutral	0.0
All in All Shia 😂😂 Jesa des Wesa Bhes 😂😂 I believe k kisi ko apna Aqeeda na btaya jaye tou jo jo kehta hay os ki haan mein haaan milai jao bs falanay Falany falany ki tareef k illawa sub chalay ga 😂😂😂	Neutral	0.0
I hope I ran remain consistent for #Shia Majority Kashmir	Neutral	0.0
<A/O> Chotiyu ko bhi chotiyapa lagta hai <A/O> hairat hui🧐🧐	Abusive/Offensive	4.0
#bigg boss <A/O> chotiyapa <A/O>	Abusive/Offensive	3.0
Is thran se famous hone ko <U> chotiyapa <U> kahte hain ache image ke sath famous hona nahi bruh:)	Untargeted	3.0
Very disappointed by this act javed should call the other girll not this <U> chotiyapa <U>	Untargeted	3.0
<U> kia chotiyapa tha yah <U> .. opening ceremony kay naam par .. khan sahab ko kab nazar aye ga yah sab ....	Untargeted	3.0
kya psL psL lgai ha <U> band kro ye chotiyapa😪 <U>	Untargeted	3.0
Ya kya paresaan rahenge ya <A/O> khud he chotiyapa kar k baitha hai <A/O>	Abusive/Offensive	3.0
<A/O> Bharwe dafa ho <A/O> tujhe account deya hai toh shoka mat ho	Abusive/Offensive	4.0
Musharaf ki agar Masjid se koi dushmani thi to us ne Faisal Masjid, Badshahi Masjid ya Karachi ki Memon Masjid per Aisa hamla kyon Nahi Kiya? <A/O> Burkhe wale bharwe per lanat. <A/O>	Abusive/Offensive	4.0
<A/O> Bharwe <A/O> tune app khol k check ki? Abhi tk full of bugs h and 0 score and sabki koi mails public 👌👌👌	Abusive/Offensive	3.0
<U> Kis bharwe <U> ne bola bhai, bol abhi pelte hai sale ko	Untargeted	3.0
but it is india vs pakistan, its biryani vs karahi, yaarr vs abey, mobile nikaal <U> bharwe vs tu bara penchod hai, <U> safai vs kachra, altaf bhai vs sharif khandaan, ppp vs pti	Untargeted	4.0
<A/O> Jbh bharwe tum gandu ho boht baray <A/O>	Abusive/Offensive	4.0
Nani hypocrisy ki bhi koi sima hoti hai <A/O> Chor ki beti chor on inko support karne wale lifafe sahafi nhi dalal or bharwe hain <A/O> Pakistani people stand with PMIK 🇵🇰🇧🇫	Abusive/Offensive	5.0
<A/O> Bc <A/O> kaisay banate ho ye snaps <A/O> bharwe salle <A/O>	Abusive/Offensive	4.0
RT : <A/O> Arre mc bharwe <A/O> kitna juth failayega <A/O> bsdk <A/O> 😠	Abusive/Offensive	5.0
Kachori khatam ho gyi kia <A/O> bharwe <A/O>	Abusive/Offensive	3.0
Tmhare dene na dene se mandir ka banana ruk jayega? <A/O> Bharwe <A/O>	Abusive/Offensive	3.0
soja <A/O> bharwe <A/O>	Abusive/Offensive	3.0
Shokha na ho <A/O> bharwe <A/O> harjayenge hum	Abusive/Offensive	3.0
<A/O> Bharwe <A/O> izzat hai lekin tujhe samjh nahi ayegi	Abusive/Offensive	3.0
Saat ma kuch or bhi dekh na <A/O> bharwe <A/O>	Abusive/Offensive	3.0
Ja nah <A/O> bharwe <A/O> kam kar apna	Abusive/Offensive	3.0
Aye ja nah <A/O> bharwe <A/O> chaba mat	Abusive/Offensive	3.0
r u talking abt me <A/O> bharwe? <A/O>	Abusive/Offensive	3.0
Date krne ki nahi <A/O> bharwe <A/O> 5 sal se they 😒😒	Abusive/Offensive	3.0
<A/O> is bharwe <A/O> ko lelo koi VOUCH for drift daddy	Abusive/Offensive	3.0
Hassan Ali <A/O> ffs bc <A/O> kyaa celebrate kar raha hai? <A/O> sharam aani chahiye bharwe <A/O>	Abusive/Offensive	4.0
<A/O> Abey chutiye <A/O> ye to ghaddar ha govt against party ka ha <A/O> is bharwe <A/O> ki yaha nahi sunta koi tu humko suna raha ha, <A/O> gandu <A/O> apne congress party ki bhi sunle pehle🤣	Abusive/Offensive	5.0
hahahahahahhaha mcdonalds de mujhe <A/O> bharwe <A/O>	Abusive/Offensive	3.0
Udr hi jarha na <A/O> bharwe <A/O> raste me hu	Abusive/Offensive	3.0
helpp why this <A/O> bharwe?? <A/O>	Abusive/Offensive	3.0
astagfirullah meri abba mohutarma se tameez se baat kar warna <A/O> uthwa lunga bharwe <A/O>	Abusive/Offensive	4.0
han <A/O> bharwe <A/O> nuggets nikal	Abusive/Offensive	4.0
<A/O> wo aik number ka chotia banda hai pervez rasheed us bharwe ko tameez nae hai <A/O> <A/O> jahil hai wo porana baba hai wo <A/O>	Abusive/Offensive	5.0
<A/O> Bazid Bharwe <A/O> ko sakoon nhi hai kya!!	Abusive/Offensive	3.0
Like kr <A/O> bharwe <A/O>	Abusive/Offensive	3.0
<A/O> Bharwe kahin k <A/O>	Abusive/Offensive	3.0
Haan <A/O> bharwe teri baji ko choda hai. <A/O>	Abusive/Offensive	4.0
<A/O> bharwe <A/O> tu nazar hi nahi ataa ab	Abusive/Offensive	3.0
<A/O> Tum gai kyun tatte uthane? <A/O> <A/O> Bharwe or dalal ho sahafi nhi tum <A/O>	Abusive/Offensive	5.0
<Rel> to marja bharwe tere liye konsa halal haram ka masla hai <Rel>	Religious	5.0
<Rel> Chutiye apni tatti 💩💩 wali shakal change kar <Rel> or han Sid ke khilaf mat bol <Rel> apne idol ki chaat ache sey bharwe Nalle <Rel> 😡	Abusive/Offensive	5.0
<Rel> O bharwe.. <Rel> Lahorion ki urdu esi hoti hai... Mtlb kuch bhi...	Abusive/Offensive	3.0
<A/O> Or bharwe <A/O> agr aisa hota to <A/O> Tmhara Kutta Abhinandan <A/O> na de dety thme, <Rel> Tum hindu harami hoti hi namakharam ho <Rel>	Religious	5.0
