Tweet	Tag	Score
Hamare Dil me koi plastic to lagi ni he Jo bus log hi hurt hosakte he hum nahin😶.... <A/O> laanti kahin ke <A/O> ... <A/O> ghunnay mirasi kanjar <A/O>	Abusive/Offensive	4.0
<A/O> Aqal ke dushman <A/O> ye tanqeed Army par nahi Army ko kharab karnay walon par hai. Kash mein Mirasi hota kiun ke ye merey liay ahzaz hota lekin shukar hai toute nahi	Neutral	0.0
Apna maal bechnay kay kabhi kabar <A/O> mirasi bhi banna parta hai <A/O> . 😂😂😂	Abusive/Offensive	3.0
Manzoor Kirlo _ Mirasi de Gori _ New Best Comedy Video 2020 _ Funny LATIFA	Neutral	0.0
<A/O> Ise common man ni Mirasi pan kehte haun <A/O>	Abusive/Offensive	1.0
Aaj kal <A/O> woh mirasi bun <A/O> ker razaii mein so ry 😂😂	Abusive/Offensive	1.0
Wo item girl he sahi <A/O> tum bhi kisi stage k bhaand or bary mirasi se kaam nhi ho <A/O> . Tanqeed karo <A/O> apna mirasi hony k jaraseem mat dikhao <A/O> ...,	Abusive/Offensive	2.0
Itni jaldi kya hai <A/O> maadarchod <A/O> ab to har roj main or mere sare dost tere account main <A/O> teri maa ki coot main hi gaarare karenge <A/O> just wait and watch samjha <A/O> bahan ke lode randi ki aulad <A/O> .	Abusive/Offensive	5.0
<A/O> Chup Teri maa ka bhosda <A/O> , <A/O> Maadarchod <A/O>	Abusive/Offensive	5.0
<A/O> An uneducated duffer is much better than you <A/O> , an educated moron who disrespects an acid attack survivor... <A/O> Chhatri Maadarchod <A/O>	Abusive/Offensive	4.0
<A/O> Haan re madar chod <A/O> .. Tum bulao to wo na aaen <A/O> bhosdike <A/O> .. <A/O> Chutiye ho na to chutiye hi aayenge <A/O> .. <A/O> Maadarchod <A/O> ..	Abusive/Offensive	5.0
<A/O> Chal be maadarchod <A/O>	Abusive/Offensive	4.0
Ye kaluaa kya <A/O> saalaa maadarchod hai ki behanchod hai <A/O> ?	Abusive/Offensive	5.0
<A/O> Hatt re maadarchod <A/O> ...👈 Ye thik h na 👏😂	Abusive/Offensive	4.0
<A/O> Laden to teri hi maa ka yaar hoga <A/O> ; <A/O> padosi ki najayaj aulad <A/O>	Abusive/Offensive	5.0
<A/O> Teri maa ka yaar lagta hai bhdve <A/O> 🤣🤣🤣	Abusive/Offensive	5.0
Yeh reach na aany ka neteeja hai bas yaar😭😂😂	Neutral	0.0
Ek Maa Ki Muhabbat, Aur Ek Baap Ka Piyar. Baaki Sab Matlabi Hain Yaar 💔💔	Neutral	0.0
T <A/O> eri Maa ka yaar hai na <A/O> KejriBal <A/O> bhosdike <A/O>	Abusive/Offensive	5.0
In every single tweet, I did people unequivocally tumhari jm ke maa behen karte hai, lekin tum bhi yaar gazab ke besharm ho. Oho..paapi pet ka saval hai, congressi biscuit n band Kar de kahin	Abusive/Offensive	4.0
<A/O> Ye teri maa ke yaar <A/O> ka naam ni lkha huwa no 3... <A/O> Gandi nasal ka hathi <A/O> ..	Abusive/Offensive	4.0
<A/O> rawalakotiyon ko tri maa ka yaar smja jata ha <A/O> pata ha muje...😄	Abusive/Offensive	3.0
<A/O> Teri maa ka yaar moodi <A/O>	Abusive/Offensive	3.0
Lagta hay raheel sharif bhi <A/O> tumhari maa ka yaar hay <A/O> jis nay saray secrets <A/O> tumharay ghar aa kar tumhain batayay during fucking you <A/O> . 😁	Abusive/Offensive	5.0
<U> Logon ki maa ka bhosra <U>	Untargeted	4.0
<A/O> ki maa ka bhosra <A/O> why promoting rashmi	Abusive/Offensive	4.0
<A/O> twitter ki maa ka bhosra <A/O>	Abusive/Offensive	4.0
<A/O> Teri maa ka bhosra gandu <A/O> ...	Abusive/Offensive	5.0
<A/O> Iski maa ka bhosra <A/O>	Abusive/Offensive	4.0
<A/O> Tumhari kaali maa or Ganesh ki gaand may ghaday ka bhosra <A/O> <A/O> bharway k bachay <A/O>	Abusive/Offensive	5.0
<A/O> Teri maa ka bhosra <A/O> big big big breaking ,	Abusive/Offensive	3.0
<A/O> Tumhari maa ka bhosra <A/O> <A/O> khinzeer ki nasal <A/O>	Abusive/Offensive	5.0
Good .sir ab sabt krna lazm ho giya ha k <Rel> yeh munafiq log <Rel> kaissy kaisy hum awam ko pagl bnaty rahy ..	Religious	3.0
<Rel> Khnazeer hou tum munafiq <Rel>	Religious	4.0
Ghatiya ,3rd Class Mash'ra , <Rel> Munafiq Jahan k <Rel> !!	Religious	3.0
<Rel> Ap munafiq insan ho <Rel> ...Rana sb kahi na gya pak mein h	Religious	3.0
"Guys m confusing bw "" <U> bhadwa or randwa <U> ""....🙄"	Untargeted	4.0
<S> Randwa gashti <S>	Sexist	4.0
<S> Chup re randwa <S>	Sexist	3.0
Another one Neem ka paatta kadwa hai <S> Mulla suar Randwa hai <S>	Sexist	4.0
Is salman se koi ye to puchho ki mahira or aarti se jyada irritate krta h kya usko asim.kya plan le k aata h <S> ye randwa <S> har bar	Sexist	3.0
<S> Bechara randwa ho geya he <S>	Sexist	3.0
<Rel> Gau mutr peeyo <Rel> tum log <A/O> lodu awkat bna phir aake muh lag <A/O> , <S> randwa saala <S>	Religious	5.0
Aishe Ghosh ko bol de agar awkat nai hai fees dene ki to dhande pe baith jaye...desh ne theka nai liya hai <S> aisi randiyon ka <S> ....	Sexist	5.0
<S> Randiyon k st yehi kya jata hai <S>	Sexist	4.0
RT : <S> In randiyon <S> se kehdo kahin or ja kay pighlain, idhr thand bhot hai:	Sexist	4.0
😂😂😂kam roya karain kaheen kuch time bad <U> randiyon wali feelings <U> he na anay lag jain shadi sa phla he	Untargeted	3.0
Randiyon ko discuss kia jata hai	Neutral	0.0
😂😅😂😅 Aj kal ki randiyan bht khully amm dhamkiya deti hain wah kiya zaman a gaya hai😂😅	Neutral	0.0
, main heran hota hun ki duniya mein <S> itne badsoorat randiyan bhe hoti hain <S>	Sexist	4.0
<S> International randiyan ha ye dono <S>	Sexist	4.0
RT : Bs yhi hai sacchai inki... <S> Jnu ki randiyan <S> 😂😂🤣🤣	Sexist	3.0
Bs yhi hai sacchai inki... <S> Jnu ki randiyan <S> 😂😂🤣🤣	Sexist	3.0
<S> Randiyan brave hoti hain ??? Isko pta hai meny sar e aam izat bech di hai ab nangi nachon ya kch bhi krn izat tw h nh tw jo jee m aye wo kia jaye <S>	Sexist	5.0
<A/O> Shakl to is qabil b nhi k koi larki dekhy or marnay ki baat krta hai <A/O> . Tery naseeb mai <S> teri maa jaisi randiyan hi hain <S> 🤣	Sexist	4.0
<S> randiyan aur randi k bachey <S>	Sexist	4.0
Ohhhh chalo <S> gashti ki bachi <S> . <S> Randiyan ho tum dono <S>	Sexist	5.0
<S> Ye randiya desh mein gand hi failati hain <S> <A/O> inko aisi saja do ke inki pushte yaad krein <A/O> ...	Sexist	5.0
<S> Randiya hai y to <S>	Sexist	3.0
<S> Sab Randiya ha jo Gandagi faila rahi Society me <S>	Sexist	3.0
Tune badi randiya chodi hai na. Bada aya. <A/O> Ma yawa <A/O> .	Abusive/Offensive	4.0
<S> Kothe ki Randiya hai <S>	Sexist	4.0
<S> Pakistan say zeyda to indian oh sorry Randia main randiya ha <S> dear don’t make innocent <S> randianz <S> 😂👍🏻🖕🏼	Sexist	5.0
<A/O> Ye sale randiya nachane wale <A/O> , hume batayenge ki kya sahi kya galt, abe sabse galt kaam to tum he kar rahe ho, samaj mein gandgi bharne ka	Abusive/Offensive	3.0
<A/O> Chl bsdka <A/O> <S> asi randiya boht dakhi ha ghsti kahi ki <S>	Sexist	5.0
<A/O> PTM ki aaj tikka ka gand phari diptee ne <A/O> jiski chekhen amreka or dunya me muqeem <A/O> saray namak haram gando afghanion or randion ki chekhon sa andaza ho raha ha <A/O> .dil garden garden ha. #pakarmyzindabad	Abusive/Offensive	5.0
<S> Randion ko lagta hai, Due to their profession, every thing is free. Police bhi door rahti hai unse, unko kya khona hai? <S>	Sexist	2.0
Ohh International tawaif <S> tere jaisi randion <S> Ko koi ghaas bhi nai dalta zyada chwlain nai maar tum log jitna bhi kr lo Pakistan ko nai tor skti CIA ki tawaif	Sexist	4.0
Aur jo khud <A/O> randion kee tarhan party change kurtay hain <A/O> ... aur awam kaa paisa zaya kurtay hain.. unko bhee aisay hee kisi din purray gee... I have no love for ML... I support PTI just for and you are nothing but a bully...	Abusive/Offensive	2.0
Or Koch do take ke Soch wale nange badmash apne ap ko so called politicians kahte hen <A/O> asel men gen ke oqat koch nhe randion ke ashiq bsdk <A/O> .	Abusive/Offensive	4.0
<S> Randion ka tola <S>	Sexist	3.0
Probably a block is what they really wanted so that they could do <A/O> randee roana <A/O> 🙄	Abusive/Offensive	1.0
Aur <S> too usi kothhe ki Randee hai <S>	Sexist	4.0
Ekbaar dekha thaa beta <A/O> aaj tak randee rona karte firte ho <A/O> 😊😊	Abusive/Offensive	2.0
<A/O> O phUdda TeRi paN da <A/O> <A/O> oYa kSi aNNi deYa!!! <A/O> Edda tu iNveStigatioN da putteR!!! PeLLaY pTa Law k fuS k TeRa asaL pU keRa faiR kerwaiii <A/O> sadaY koLo wDa LuN LayNi da na hoWay!!! <A/O> <A/O> KuTTaY da putteR!!! <A/O> <A/O> SoN oV bitCh and piG!!! <A/O>	Abusive/Offensive	5.0
Koi si..bhi ho sirf <U> phudda marna khawab hai <U>	Untargeted	3.0
<A/O> Teriii ma ka phudda <A/O>	Abusive/Offensive	4.0
<S> Tmhari phuddi ha ya phudda <S> 🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗	Sexist	4.0
Chup kar <A/O> phattu insaan <A/O>	Abusive/Offensive	2.0
<A/O> Oe phattu sala <A/O> violence ka answer dey <A/O> bc <A/O>	Abusive/Offensive	3.0
<A/O> Phattu sala <A/O>	Abusive/Offensive	2.0
Koi nhi karta dm <U> sary phattu hain <U> 🥴	Untargeted	2.0
Usko laga blast hoga ya goli aegi <A/O> bc phattu <A/O> 😂	Abusive/Offensive	3.0
Phattu hona to mardaangi ka opposite hai lekin zamana hi aisa agaya hai testosterone ki kami hogayi hai dunya me	Neutral	0.0
Shown more balls than many <A/O> Phattu Bollywood twats <A/O> .	Abusive/Offensive	3.0
Aur <A/O> ye phattu <A/O> unko appreciation dete hue 😂	Abusive/Offensive	2.0
<A/O> Phattu bangalis <A/O> ..	Abusive/Offensive	2.0
Jawab jo nhi mila 😭😭 ek statement tk de nhi ska woh <A/O> phattu insan <A/O> and u have guts to object on deepika?	Abusive/Offensive	2.0
Where are you ?? Sharam nhi ati ya guts hi nhi hain ?? <A/O> Phattu saale <A/O> . #JNUVioence #JNUAttacks	Abusive/Offensive	3.0
<A/O> Bhosrike <A/O> <S> tmhari trha phattu nhi mard <S> hai jab tak 47 ki Goli ki awaz Na sunne nend ni aati	Sexist	4.0
<A/O> Trump Pump is Phattu <A/O> 😁😁😁😁,	Abusive/Offensive	2.0
😂😂😂😂😂 no yours was a genuine case. Wo he <A/O> phattu nikla <A/O> . ( I don't know what phattu really means i just know its something like darpook but i really wanted to use it okbye)	Abusive/Offensive	2.0
Mukar Gaya <A/O> phattu aadmi <A/O> . <A/O> 2 kaudi ka PM hai <A/O> yaaaar kise bana dia PM 😩😩😩😩😩	Abusive/Offensive	3.0
Lol. <A/O> Phattu insaan <A/O>	Abusive/Offensive	2.0
Jbhi to sbse nfrt hogyi .. <A/O> Phattu saale <A/O>	Abusive/Offensive	3.0
Sahi baat ha <Rel> phattu harami han ya <Rel> .	Religious	4.0
Kyun k <A/O> tum log phattu ho <A/O> , aesa krna ka soch b nahi skte tum log !.	Abusive/Offensive	2.0
tweet Gujarat ka kiya hai lekin burai lalu ki kar rahe ho... <A/O> bhag saale Phattu kahin ke <A/O> 🤣🤣🤣	Abusive/Offensive	3.0
Patwari, <A/O> pipliye, youthiye, fuck-parast <A/O> sab ek dusre ko fauj k aagay lait jaane k taane de rahe hain.. <A/O> BC sab k sab phattu ho <A/O> , maan lo, aur dafa ho jao TL se	Abusive/Offensive	5.0
c++ ni <U> pehn di siri <U>	Untargeted	2.0
Ji o chodry ustaad lgga en... <A/O> India di pehn di siri <A/O>	Abusive/Offensive	2.0
<A/O> Edi pehn di siri <A/O> ..	Abusive/Offensive	2.0
RT : <A/O> Muthal muthal muthal <A/O> 😂😂🤣 acha sory	Abusive/Offensive	3.0
<A/O> muthal sy yad aya kese hain ap <A/O> :D	Abusive/Offensive	2.0
<A/O> Abay saalay <A/O> ... muaf ki jiye ga😂	Abusive/Offensive	1.0
<A/O> Abay saalay <A/O> . ✋	Abusive/Offensive	1.0
"BV be like "" <U> Abay saalay <U> """	Untargeted	1.0
Abay saalay ka hi to bollywood ki stories se nikal aaya kr <A/O> BC <A/O> ...	Abusive/Offensive	3.0
<A/O> abay saalay <A/O> paani to band kardeta bhai	Abusive/Offensive	1.0
<A/O> Saaly <A/O> tu Pakistan aaa <A/O> teri laash phr hum uthaingay <A/O> ... <A/O> Saalay Kuttaray <A/O>	Abusive/Offensive	5.0
<A/O> Saalay <A/O> Tum log ho b to aisay he.	Abusive/Offensive	1.0
<A/O> YEah saalay <A/O> mil kr hamay Pagal Bna rhy hai😂	Abusive/Offensive	1.0
<A/O> Aby saalay <A/O> 😂😂😂	Abusive/Offensive	1.0
<A/O> Saalay <A/O> Fankaar B bohat hain	Abusive/Offensive	1.0
<A/O> Abay saalay <A/O>	Abusive/Offensive	1.0
Friend 1 : konsi uni join ki ? Friend 2 : LUMSU Friend 1 : tere driver ka naam ni poocha Friend 2 : <U> abbey saalay <U>	Untargeted	1.0
Hahahah <A/O> saalay <A/O> ko dhakka de dya tha achay say. Dont you worry. 😛	Abusive/Offensive	1.0
<A/O> Abay saalay <A/O> tujhe block krta hu ruk 🤮	Abusive/Offensive	1.0
Asma ma'am <Rel> kyu in munaafiqo par likhte Hain aap <Rel> . <A/O> In saaray Beghairto <A/O> ne mil Kar awaam ko topi pehnai hai. Khuda karay <A/O> ye Sab kuttay ki mout maray bharway saalay <A/O> .	Religious	5.0
<A/O> Aby saalay <A/O> 😂😂😂	Abusive/Offensive	1.0
Hahahaha.... <A/O> Abey saalay <A/O> 😂😂😂😂🙊🙊🙊	Abusive/Offensive	1.0
RT : <A/O> Pehnchod Saalay!! <A/O>	Abusive/Offensive	4.0
<A/O> SAALAY <A/O> khoon pump karna hy bas Kisi k sath lagna nae hy	Abusive/Offensive	1.0
<A/O> Abay saalay! <A/O> Copy krte tm	Abusive/Offensive	1.0
Abay saalay jisne nahe kia us per to ghussa na utar na <A/O> lalay <A/O>	Abusive/Offensive	1.0
<A/O> Abey Saalay or Abey Chootiye? <A/O>	Abusive/Offensive	4.0
<A/O> Abey saalay <A/O> .. Maaf karna galti mai idr udr sy nikal jaata hai Tweet 😂😂	Abusive/Offensive	1.0
<A/O> Abay saalay <A/O> malboro nahi pee rahe light double O hai ye 🙄	Abusive/Offensive	1.0
<A/O> TERI MAA KI KUSS <A/O> <A/O> ABHI TAK LAURA NAI MILA TUMAI <A/O>	Abusive/Offensive	4.0
<A/O> Teri maa ki kuss takly <A/O>	Abusive/Offensive	5.0
<A/O> Teri maa abhi bhi meray baap k choos ri hai tattay esko ghar waps bula <A/O>	Abusive/Offensive	5.0
<A/O> arrre bhen k lwa#de nasal ki baat mat kar poore world ko pata hau kisi nasal kharab hai suar <A/O>	Abusive/Offensive	5.0
<A/O> suar ki nasal ho tum <A/O>	Abusive/Offensive	3.0
RT : <A/O> huzi aik suar ki nasal hai <A/O>	Abusive/Offensive	3.0
<Rel> Aik taraf yahudi ho aur aik taraf panjabi to pehle punjabi ko marna chaye yahudi <Rel> phir bhi insaniyat dikha sakta hai ..	Religious	4.0
Inki red cap per Yahudi ibaadat gah ka logo nd design check krna kbhi	Neutral	0.0
<Rel> Muslimano khud ki nalaiki hai tabi aj kuto ki tarha jote kha rahe hn <Rel> kia Ab tak kisi yahudi mulk ne koi apna airbas ya border diya Jo koi musliman yahudio KO se jhang kry yaha kitny musliman mulk hai doler lene k chakar mn apni zameen bhej dete hain.	Religious	3.0
Aor hamary hkmran in k sath mily huy en .... <Rel> yahudi aor hindun hmary sb sy bry dushman en <Rel>	Religious	4.0
Soudia k prince yahudi pm k saath khushi mana rahay per soudi bhi yaad rakhain sadam sulemani bhi pehlay American wafadar thai un k saath kiya keya yeh American kisi k dost nahi hotay..soudi prince ko bhi samajhna chahye unk saath bhi aisa he hoga jesa Saddam k saath hua...	Neutral	0.0
Pehle apne aap ko to bacha le <Rel> chutye yahudi agent <Rel>	Religious	4.0
"Pakistani: *Raises voice about human rights issues in Pakistan* Other Pakistanis: ""bUt WhAt aBoUt KaShMiR"" <A/O> Bhenchodo <A/O> itna dard ho raha to jao karo jihad Ghazva-e-Hind pe. Civilians se pehle apni muqaddas Army se hisaab lo jo kab se Kashmir ke bahaney hamara paisa kha rahey"	Abusive/Offensive	4.0
<A/O> Bhenchodo L par safar beth k? <A/O> Pichle 50 saalo main <A/O> gaand maratey raye ho <A/O> , urban planning ki bajaye. <A/O> Bund mai le lo daffa 144, 144 dafa <A/O> .	Abusive/Offensive	5.0
<A/O> Fuck this <A/O> im so goddamn pissed <A/O> bhenchodo <A/O> aik insaan ki zindagi tabah karke kia milta hai <A/O> tum madarchodo ko? <A/O> <A/O> Chutiye haramzaday <A/O> . <A/O> Lun pe charhe ye mulk <A/O> . <A/O> Azaab lao bhenchod bohat bardasht kar liya inhe <A/O>	Abusive/Offensive	5.0
RT : <Rel> Upar Ahmaddiya Muslim Niche Simple Hindu. Chakkar kya hai guru ? <Rel> 🤔	Religious	3.0
<Rel> Upar Ahmaddiya Muslim Niche Simple Hindu. Chakkar kya hai guru ? <Rel> 🤔	Religious	3.0
So u know why <Rel> Ahmedi Bajwa <Rel> is desparately wants extension ? Bdw tumlog ki country mei doctor nehi hai ?	Religious	3.0
Sunni killing a shia....what's new? <Rel> Thank god he wasn't a ahmedi muslim otherwise the motive would have been to acquire a passport to migrate to western countries and continue their islamic jihadi work after retirement <Rel>	Religious	5.0
So far <A/O> he kept being a true wafadar puppy <A/O> . But if <A/O> khuda bajwa is expelled for being a Ahmedi then Imran will need another PoppyDaddy(Paxtan version of sugar daddy) <A/O>	Abusive/Offensive	5.0
Koi ghalt kaam karti hon kia ? <Rel> Aap b 50 % ahmdi tu nhi <Rel> , kuch aur logo ki tarah Jidhar faida nazr aaya udhar lurhak gaya 😁😁🙏,2018-11-03 14:41:29	Religious	2.0
<Rel> Oy ahmdi kuty <Rel> . Tum log smjhty ho k is trah kr k hm awam ko pagl bnao gy?? Beta bajwa ne <A/O> tere jeso ko nanga nachana he sbr kr <A/O> . Kahi ni ja rha hmara army chief. <A/O> Tum logo ne agly 3 sal me ye duniya hi chor jani bajwa k dar se <A/O> . Ye Army chief nahi Pakistan Ka muhafiz he.	Religious	3.0
<A/O> Kesa akhand ahmaq hai bhai!? <A/O> Smog tou 2012 se aarhi hai! Aur iss mein <A/O> bc <A/O> government kya kre!? Hawwa ko rok dein!!? Itna masla hai tou khud gari kam use kro aur public transport pr jao khud change nahi hona lekin pagalon ki tarah tabdeeli ka Roona rona hai! Roone k ilawa krlo kuch	Abusive/Offensive	3.0
I wanna send you a video of how the Iran backed militias have shot a teenager with a gas canister in his head. Is that save? <A/O> You son of a bitch <A/O> , why don't you move your ass to Iran if you love the situation there so much? Echte sukkel ben je, khak bar sared <A/O> ahmaq <A/O>	Abusive/Offensive	3.0
<A/O> Baht bate ahmaq ho molana sb <A/O> , ye quraan or sunnat wali maishat ap ko pahle kbhi yad nhi i jb tk assembly m thy, <Rel> ya tb haraam bnd hone ka dr tha? <Rel> Allah se dren or abhi b moka h seedhe rasty p ajaen, <Rel> qayamat ki nishanio m se ak bari nishani mt bnen <Rel> , jo logo ko gumtah krty hn apki	Abusive/Offensive	1.0
<S> Wo ahmaq kitna arsa charha raha tum pe ? <S> <S> Sharam karo jis k nechy itna arsa leti rahi os k bary mein asi batain ? <S>	Sexist	5.0
<A/O> Yaar tum Sr ziyada aur ahmaq dunya mein nahee <A/O> . Ek chor billionaires ko paise de rahe ho? 😂😂😂😂😂😂	Abusive/Offensive	1.0
Even a 5th grader would wonder that why would #NawazSharif pay a hefty amount in billions to leave #Pakistan only for a short duration? But <A/O> Ahmaq Khan <A/O> wouldn’t wonder because this is an NRO unless proven otherwise to contain sent by RAW. Same RAW	Abusive/Offensive	1.0
ab q nahe aya ap ka tweet, <A/O> bhang to nahe lay li Jo aaj is jahil ahmaq gadhay chor corrupt insan k behuda byan pe is se sawa nahe kia!!?? <A/O> Bhens	Abusive/Offensive	3.0
"Surprise! Surprise! <Rel> Majority of the Muslims are at just in different levels of ""Usman Khan"" ranging from mild to extreme (except Ahmadiya may be, but they are not ""real Muslims"") <Rel> That's from a person living in a country with 95% Muslim"	Religious	5.0
agar aise hua toh <A/O> akhrot rakh dega apne bhar nikal ke? <A/O> 😹😹😹😹	Abusive/Offensive	2.0
MANDIR YAHIN BANEGA (in your stupid voice) Shayad hum muh se mungfali nahi tod paate par aaj <A/O> teri g*nd se akhrot zarur tod diye <A/O> 😂	Abusive/Offensive	2.0
Muh se tere mungfali nahi tootega, Aur <A/O> gyan tu g*nd se akhrot todne ki de rahi hai <A/O> . Ja ja kar pogo dekh	Abusive/Offensive	1.0
<A/O> aur gainde fawad <A/O> where do you use this machine in your country ? muh se papad nai toote, <A/O> gaind se akhrot todne ki baat <A/O> 😒	Abusive/Offensive	2.0
<A/O> G**nd se akhrot todte hue hindu samrat <A/O> ...😂	Abusive/Offensive	1.0
<A/O> Fatt gyi madarchod? <A/O> Muh se mungfali nhi toot rhi toh <A/O> gand se akhrot q Todne ki koshish k rhe the be <A/O>	Abusive/Offensive	5.0
<A/O> MA*ARCH*D BINA LANGOT KA AKHROT <A/O> 😤	Abusive/Offensive	5.0
<A/O> G se akhrot todega kya ? <A/O> 😰🤯🤭 Ye bus mumfali todke dikhaye toh manjau 😅	Abusive/Offensive	1.0
<A/O> Potty bola tha na ? <A/O> Toh maine bola akhrot hai.	Abusive/Offensive	1.0
RT : <A/O> Ye Baap- Beti Ki Jodi Hain( 18+ Vale Baap- Beti) <A/O> #bb13 #biggboss13 #WeAreProudOfYouAsim	Abusive/Offensive	5.0
<A/O> Tere gand mien kyon dard ho rahay hai lauray? <A/O> Tera baap hai London mien?	Abusive/Offensive	4.0
uneducated. <A/O> Agar maa baap ne sikhaya hota ki Dusro ki izzat karni chahiye to Yeh naubat nhi aati <A/O> . Ya Tumhare acc. Maa baap bhi paise lete h apne bache ko sanskaar dene K liye.	Abusive/Offensive	2.0
<A/O> Choutha tera baap tha?? <A/O> Sbki tsveer daal <A/O> saale ktwe dikha di apni aukad <A/O> . All are culprits	Abusive/Offensive	4.0
